binary_label,source_group,filename,duration_sec,sample_rate,mean_frame_energy,std_frame_energy,median_frame_energy,max_frame_energy,min_frame_energy,frame_energy_cv,avg_active_ratio,avg_silence_ratio,mean_rise_time,mean_decay_time,mean_energy_ratio_h_l,spectral_brightness,avg_rise_rate_all_bands,avg_fall_rate_all_bands,avg_smoothness_all_bands,mel_band_mean_0,mel_band_std_0,mel_band_rise_0,mel_band_fall_0,mel_band_mean_16,mel_band_std_16,mel_band_rise_16,mel_band_fall_16,mel_band_mean_32,mel_band_std_32,mel_band_rise_32,mel_band_fall_32,mel_band_mean_48,mel_band_std_48,mel_band_rise_48,mel_band_fall_48,mel_band_mean_63,mel_band_std_63,mel_band_rise_63,mel_band_fall_63
dog_bark,dog,41918-3-0-0_dog_1_aug_1.wav,2.0,16000,0.02954756399034899,0.06523524864552863,0.0014150508719106465,0.28502428210185193,0.0002966287924193488,2.2078046321123517,0.797979797979798,0.202020202020202,0.75,0.06,0.587748424180814,1818.0545772311896,0.11176537028169456,0.11195799704631149,1.509659860883937,0.050000581104435546,0.10584022047994528,0.018904440373652187,0.018683005245784593,0.21014341697045047,0.44715263791774607,0.06071737985981191,0.060726999836584535,0.5632195041357438,1.9752462210001918,0.18117460818033712,0.18117477446873018,0.19230362120576097,0.5935246009351324,0.038586773253747625,0.038827989618400297,0.04389937277603039,0.0831288449722688,0.006868033217737522,0.007330430785571112
dog_bark,dog,81799-3-1-2_dog_1_aug_0.wav,2.0,16000,0.00668661078574003,0.0027873552795407014,0.005678270155080509,0.017076673882741,0.0038194476749094635,0.41685621742558404,0.797979797979798,0.202020202020202,0.0,0.0,0.6175910759721726,1755.5227315210768,0.03915000819351204,0.03847525205066794,0.028186904251746844,0.010034598691442857,0.007658462854330672,0.003944693129786919,0.003939335534649536,0.18959017644393245,0.08561982626376749,0.04424898317859791,0.04348171600076004,0.28964429163334465,0.3764773788300689,0.07679647377458788,0.07616137141042957,0.07276228127386983,0.050892796632456,0.010748781571325921,0.010195899707386815,0.10324609560404523,0.03498551024322663,0.010833218976132564,0.010613841362905767
dog_bark,dog,51022-3-7-0_dog_0_aug_0.wav,2.0,16000,0.03975607221315474,0.03506889155710553,0.01509317282136163,0.08755598364555121,0.006240459514192165,0.8821015156900162,0.797979797979798,0.202020202020202,0.0,0.0,5.452385247949596,3517.658394114855,0.3075056807316035,0.31443033238500984,8.693114519864348,0.07615787100641998,0.055619125154663204,0.03067238172329339,0.030687381547543247,0.1778602643603038,0.10044712183979966,0.04352479271026607,0.043710285460425734,0.2856863168795014,0.09372738615069641,0.049033260042773655,0.04985629119912475,0.9430866349822645,0.7901610372467317,0.310435374441455,0.3152085195511696,0.8365412258899062,0.14526469562274966,0.06828404207511438,0.07004831255206236
dog_bark,dog,103076-3-0-0_dog_0_clean.wav,2.0,16000,0.030567055071967393,0.0784427455411907,0.0007949002024040044,0.3348862337178469,0.0001760335718406187,2.5662513237374123,0.797979797979798,0.202020202020202,0.785,0.09,0.20080637740231844,1182.7745333542919,0.09562760995327434,0.09560107176523105,1.6146466834240747,0.003671198994820856,0.000699237228471174,0.00022386791433501318,0.00022513080409783683,1.4065451206135475,4.693514374960218,0.36780035207031697,0.3675231634906616,0.1870939262522391,0.5148980897639908,0.04122007189460644,0.04119489390125557,0.039979338573236524,0.09859135057935423,0.006451841120678398,0.006459565088048945,0.04691145798814642,0.12108156134910832,0.008013956321406796,0.008017328921441096
dog_bark,dog,asc_Louie-3-C-3a_dog_1_clean.wav,2.0,16000,0.008131526668606335,0.021597415954015976,0.0006283779258650089,0.12007082546619864,0.0004079693439659023,2.6560099762567173,0.797979797979798,0.202020202020202,0.05,0.1,1.2058896573565683,2582.999802042671,0.02298813648925782,0.02299006008566145,0.08657402221302012,0.0036717515457834493,0.0019386085934111846,0.001454820989634001,0.0014433674420357466,0.030496122782913138,0.037490764837040794,0.006929318300791886,0.006963807564513147,0.06512174293706664,0.14669143241652122,0.01810609471879603,0.018026407213411533,0.03592151208600641,0.024712434047869977,0.005279448849977855,0.005294377985834628,0.03508617238820147,0.02586901293319841,0.004587171817688741,0.004623308605611967
dog_bark,dog,118101-3-0-3_dog_0_aug_1.wav,2.0,16000,0.0036802886856736293,0.004361874508064433,0.0016105556782754727,0.017199200698767403,0.001381425431499169,1.1851990103504744,0.797979797979798,0.202020202020202,0.0,0.0,2.350087715265804,3383.7895579127508,0.018946009042139656,0.018973183112737907,0.010882861907234247,0.016214665665479123,0.012207581558504453,0.006297321336320763,0.006239434915561079,0.07743099702908941,0.0990034510139027,0.018133028484067233,0.018224342961895464,0.15884085011167015,0.2961286532890159,0.025583345063721667,0.025660574890960373,0.1088787104896711,0.027514741230385432,0.0129334363962732,0.012970718576168395,0.18756521323674405,0.032987791922610116,0.01512481133382024,0.01497589014439078
dog_bark,dog,kg_dog_barking_78_dog_0_clean.wav,2.0,16000,0.28933132573992737,0.06375486142378313,0.2752378069985424,0.5344662892300533,0.17698400331881778,0.22035243249495481,0.797979797979798,0.202020202020202,0.0,0.0,0.0746282087124148,857.8432800010467,0.2601020317540269,0.27142825969391976,2.555379477656549,0.06511154143792398,0.061825281397752084,0.024467038629198353,0.027203622538722463,12.148779607465181,13.704707204281668,0.9938111215262759,1.0069758076155335,0.6027692669245153,0.3444874975051852,0.061329568545805783,0.05974699493030241,0.37270712734383793,0.19213064502684446,0.04035039328381892,0.04301248510140517,0.43065101408426604,0.17518445253576118,0.04962398791820329,0.04855523216520054
dog_bark,dog,asc_Mac-10-A-10_dog_0_clean.wav,2.0,16000,0.010170523846733623,0.009964838891134864,0.005616238218793956,0.03771749107131292,0.000407400619273001,0.9797763656328462,0.797979797979798,0.202020202020202,0.215,0.23,0.36344223540604276,1584.202570044346,0.03606345694361214,0.03606096730834753,0.04500809918286325,0.0036509389038943,0.0008334445248662159,0.00047819143707629317,0.00048561741886501254,0.32252971659155405,0.31849593479056226,0.06758635618652337,0.06748620382620556,0.04602551324367817,0.05447593546942979,0.009541623244592496,0.009567658299931057,0.06604720061532639,0.06427838058992785,0.008773690660318415,0.00883508511111475,0.03729482775872544,0.025606841788918037,0.00661727483331646,0.006680675859796292
dog_bark,dog,203356-3-0-1_dog_1_aug_1.wav,2.0,16000,0.014379072242230694,0.007798511623737706,0.011450122123039492,0.05447008215885639,0.007736706137561016,0.5423515156168299,0.797979797979798,0.202020202020202,0.0,0.0,0.3918018728385614,1231.3730700649828,0.0682685377392571,0.068445505780238,0.14564066187061592,0.0662895700504191,0.04847664511005612,0.027920503367988698,0.027221679011528385,0.3529333760925557,0.2675578246777088,0.06770091793857264,0.0681013720779224,0.20198749026751636,0.12722674025391706,0.03878990006981694,0.03876289010045896,0.1336235532458674,0.30181994415443675,0.026640578510379008,0.026855373781188838,0.21127932578796563,0.802008600923373,0.04498534998377685,0.045049744428757595
dog_bark,dog,bm_dog_22_dog_0_clean.wav,2.0,16000,0.06029731409543219,0.10097319060632935,0.003949663046118384,0.35252745947517555,0.00010134945434418094,1.674588530535866,0.797979797979798,0.202020202020202,0.8175,0.0,0.33273986918930615,1407.8108268534763,0.21924487114659863,0.20134598421854055,3.9178801118844127,0.011080321638163719,0.014346221578632372,0.004373522312665475,0.004132519913310686,2.533990233943024,5.391404390932135,0.6984586390876226,0.6672172153114033,0.5980836358259963,1.0045404352427945,0.10453127295588925,0.09541741887481633,0.10983916782029195,0.17571169851030466,0.02357718545022,0.02148617410253979,0.011751705738580425,0.01560641479898865,0.0016295563490128422,0.0015090245736591786
dog_bark,dog,62048-3-0-5_dog_1_clean.wav,2.0,16000,0.017370420106130772,0.02380017413235724,0.004523449196047219,0.08474239148017622,0.00030847357067660225,1.3701553553075627,0.797979797979798,0.202020202020202,0.1,0.25,0.177026351878719,1176.3416885687718,0.0590828072511385,0.05788541574465077,0.2176537276848633,0.00492426264026911,0.003653249705032899,0.0023674828474628687,0.002402397938119097,1.4068092891202,3.11272597930727,0.2702967586467812,0.2675684908965809,0.3471090513462767,0.6717921719419897,0.07725337043715108,0.07436665913768803,0.024285437240963874,0.04833856620707584,0.005280924313775459,0.0052847189186671735,0.02264431746374617,0.034869238644333965,0.0031775099522143137,0.003111639234486067
dog_bark,dog,174994-3-0-1_dog_0_clean.wav,2.0,16000,0.06527446219757078,0.1128436431170394,0.003427023578625749,0.4230814557034692,0.0003303830292256215,1.7287563821742054,0.797979797979798,0.202020202020202,0.0,0.44,1.0207606646795087,1938.2546026067064,0.3095958292308034,0.3100733945390561,5.008159244978165,0.02442052046709145,0.04159882740038898,0.011076252350534816,0.011077426541106345,0.8910759073635071,1.7900364413085679,0.22599022312125044,0.2258683161797632,3.9333440360372447,7.717433335858101,0.7152491151231123,0.7149682109618113,1.7292499028148312,3.7921799795778903,0.24264707218368067,0.2411339476039996,0.6453911943017304,1.3469887094634088,0.08222032652618541,0.08170274189387769
dog_bark,dog,bm_dog_6_dog_1_aug_0.wav,2.0,16000,0.0314410972663894,0.04636943909824884,0.004765183214124763,0.17707168294652553,0.003789726161105687,1.4748034620222326,0.797979797979798,0.202020202020202,0.04,0.7,1.4557560913505234,2712.8379755299516,0.12213234517975242,0.1220764589262652,0.9575225256059751,0.04276199183228025,0.03322544216499122,0.016793795800456222,0.016621068139635754,1.9701433430797592,4.6224447110894715,0.48608749320660255,0.4859038622876312,0.32862055309519506,0.5940323467962006,0.05700198524363623,0.056911559527717995,0.28227869665342126,0.08309610643031098,0.032613395936785465,0.03260369940065259,0.4484314994513973,0.07788804603969318,0.040813438218983866,0.04208313126763888
dog_bark,dog,179386-3-0-1_dog_0_aug_0.wav,2.0,16000,0.035659274009705665,0.00692145560467832,0.03554513976443639,0.05785857615250783,0.020608034923272036,0.19409973413352313,0.797979797979798,0.202020202020202,0.0,0.0,0.2967754834564178,1442.8622741263516,0.13535168303835435,0.13569140292306825,0.34791129341642635,0.11277504328542817,0.09291383561010519,0.04195559591748043,0.04155257477453118,0.8629416075859613,0.6209693165489735,0.2068260425741648,0.21163654326413314,1.010129523899422,0.8374563290723516,0.16396593138547086,0.1579819559040067,0.1592215393610162,0.15435780131219784,0.02286121810213068,0.022794193523526175,0.04332512349780706,0.028520848228233503,0.006735368821713629,0.006752490732088838
dog_bark,dog,34771-3-0-5_dog_0_clean.wav,2.0,16000,0.07310155092225985,0.030825670344986584,0.06467706299190198,0.18939171922786577,0.027771187945810592,0.4216828501732921,0.797979797979798,0.202020202020202,0.0,0.0,0.314181422411181,1486.493603967236,0.30335957073813113,0.3082752826409947,1.6106793255462084,0.006958026396965253,0.007835407278294002,0.003067093936784469,0.003065554178914686,2.4738999519387197,1.6087555547071406,0.5580864978643952,0.5568064101120982,2.1895488916765906,1.3568420766504172,0.4232423759089845,0.4044889117797881,0.3128653555892455,0.14339833573083804,0.04544790981906723,0.04565661524113171,0.222933984802693,0.07941300836894767,0.023921270441825997,0.023809265713485073
dog_bark,dog,asc_Farley-6-P-6_dog_0_aug_0.wav,2.0,16000,0.012092230614918358,0.0140461079733039,0.00437543981659635,0.0489930345163177,0.00037681537624803557,1.1615812186028784,0.797979797979798,0.202020202020202,0.8674999999999999,0.0,0.6109466068739892,1942.6486239007982,0.049860175906796755,0.0491833723130437,0.10413614884439966,0.0037177857265715594,0.0008032208644635616,0.0003825004075996803,0.00040726009173902805,0.6335678633325101,0.9078924826836052,0.14421355048614606,0.14048573802107686,0.39351413096492394,0.5603626348099899,0.06312109308090313,0.06289421464960805,0.06967960429477635,0.08086372807039871,0.009302410217774745,0.009258333467266778,0.03395561485803459,0.02403671641078309,0.004926191018806448,0.004849247251007341
dog_bark,dog,72537-3-0-2_dog_1_aug_0.wav,2.0,16000,0.11173455568754119,0.19640081606993828,0.003925006289127448,0.6608176976347264,0.0013552111352007777,1.7577446373811256,0.797979797979798,0.202020202020202,0.065,0.22999999999999998,0.6060119130470074,1658.483560086198,0.4178318526302765,0.4179099449158066,11.553877335284486,0.07751552942031911,0.19244246667668718,0.03232985082845554,0.033198215215930575,4.941160994479825,9.327176477615655,1.3077661444969975,1.3091468548583685,2.5324276814647684,5.475456862079673,0.542591451219266,0.5427434920738449,1.2877832771910251,2.545222093858854,0.1730208221176184,0.17213172308433458,0.03864875288995966,0.19507519276810645,0.016232028713162643,0.01626507609110035
dog_bark,dog,95549-3-0-14_dog_1_aug_0.wav,2.0,16000,0.033035971628477365,0.009676734832172596,0.03236754062197551,0.07208485855250392,0.014992170643710013,0.2929150969433315,0.797979797979798,0.202020202020202,0.0,0.0,0.09120244011139347,669.3503011412541,0.09434980210038776,0.09465341262807708,0.25927604205184657,0.07027502137352441,0.07797344271811925,0.029448530316584575,0.025172448476684584,0.3489969293851695,0.6027318791503159,0.08052757985993947,0.07867097885097153,0.1174592264022904,0.179769622308079,0.024375003668715225,0.02330059014544746,0.04521243955991501,0.029451237120707074,0.00680110527017864,0.005138901549330839,0.05043951476850813,0.011338980247938724,0.005079533750402248,0.004672111164636975
dog_bark,dog,72579-3-0-2_dog_0_aug_1.wav,2.0,16000,0.02560906865778167,0.06779305297915275,0.0070315519249065945,0.38856816968482094,0.006150271777023009,2.647228366055901,0.797979797979798,0.202020202020202,0.1,0.08,2.713443395142169,3583.6702868413054,0.13412699647933504,0.1341321344028078,2.452247943492875,0.08661589928885675,0.06334644455000517,0.03192347300012059,0.03265065778141008,1.0421310265482815,5.701218163337829,0.3603016637230773,0.36078503719961635,0.6000904422309639,1.3895192416937456,0.09338112559503614,0.0934784666854944,0.8038569527230957,1.4866322173660698,0.14449598224873397,0.1444008350020688,0.9358391569019268,0.541362487747866,0.09705568499515607,0.09831981251405873
dog_bark,dog,dog-102_dog_0_aug_1.wav,2.0,16000,0.31882870229244104,0.1348154891174587,0.3069013935416813,0.6267944776148437,0.099752570035189,0.4228461495094665,0.797979797979798,0.202020202020202,0.0,0.0,1.3113076077075532,2980.407747065536,0.9640997740099851,0.9693278970646251,15.867282016714544,1.0254787199126374,0.7716070658189456,0.3926681360258853,0.3881400912931527,12.00673133263088,23.930165420570617,1.822183047468151,1.825836944838929,3.9568028891459477,1.572108875724202,0.6197496843531408,0.6291499810816397,7.197360663856895,1.7912686757529903,0.8907717557149911,0.8976454885281407,12.457881614410233,2.3253207336522395,1.0032992378973598,1.0169073026220534
dog_bark,dog,kg_dog_barking_90_dog_1_clean.wav,2.0,16000,0.056376191693267755,0.09331460282392198,0.00707326555629613,0.4205767264511301,0.00036637249667765675,1.6552129546392416,0.797979797979798,0.202020202020202,0.06,0.16,0.2997944502923302,1276.175720666763,0.17540659349934298,0.17530295211453872,3.041374498502483,0.0037821012931017243,0.0020910405331343624,0.001444413928377014,0.001442906551489659,1.908168675495168,3.180360644585811,0.49569293048303015,0.4953685100937691,0.2636022587560645,0.5675100987483976,0.05165478987833919,0.05192001699329031,0.12690192861904717,0.23755324886552526,0.017904713829044825,0.018027771575425268,0.11422800737470602,0.20167637003218472,0.014542423889112498,0.014552985420827657
dog_bark,dog,kg_dog_barking_45_dog_0_clean.wav,2.0,16000,0.33671886359372083,0.10861968222860144,0.329144735411144,0.5676977837013482,0.14607280858124436,0.3225827061463954,0.797979797979798,0.202020202020202,0.0,0.0,0.03489113263099743,791.094374493921,0.20690240879497904,0.21397972478512742,1.3387465599233828,0.07643196216818866,0.05800488933942018,0.02927477034641218,0.029837493388200197,1.989905155324794,2.0040871352500274,0.28316822005634057,0.3533152508613812,0.24269312437445736,0.20469436207496805,0.025403875945798297,0.026771582713540482,0.33933335725178504,0.10811000547292786,0.0320266780781612,0.030395599386015545,0.2714090937857616,0.06555174028757589,0.026449571103168625,0.027685773664883815
dog_bark,dog,35628-3-0-0_dog_1_aug_0.wav,2.0,16000,0.002857910298498944,0.0011397285870721084,0.0025765691058624567,0.006491819333737854,0.0010031739980178062,0.39879788657842985,0.797979797979798,0.202020202020202,0.0,0.0,0.15007284332295673,942.5454117930157,0.00875586173064944,0.008723080356215133,0.0014865161773800508,0.03919384614026448,0.02982950992907628,0.01598546269398488,0.016076662083388683,0.15561267444662538,0.15071042172402363,0.02955683334745673,0.02932014575065842,0.03519031518065226,0.043882884678801304,0.006420149616873861,0.006403224724283419,0.007876199498419955,0.003852267839172178,0.0008911284721243925,0.0008767235484079133,0.0070218315496628735,0.0019451838809993445,0.000649116500950302,0.000621758008638437
dog_bark,dog,bm_dog_44_dog_1_aug_0.wav,2.0,16000,0.046850792752219296,0.09603370279508774,0.009009677694306568,0.46618016134299106,0.005586410224025321,2.049777541715955,0.797979797979798,0.202020202020202,0.54,0.13,0.34583418435197577,1377.7556485954715,0.18391796875452626,0.18415510574534055,3.351802132601994,0.1437438961185998,0.11636440145502322,0.0514466961408652,0.05241848260664576,2.3966922267864126,5.4357834989764795,0.4754840290157993,0.47443372011377116,1.6069258718642108,3.407953193584232,0.236856870009648,0.23650959930811183,0.15221757974223837,0.1516955747051051,0.01904801694887763,0.01919551253623729,0.0339669396960973,0.04260089900053018,0.004975063806123614,0.005016344459691193
dog_bark,dog,asc_Siggy-5-P-5a_dog_1_clean.wav,2.0,16000,0.011048509106417194,0.024122359905143744,0.0007522663961564302,0.09084222793645647,0.0004001639856712653,2.183313574057969,0.797979797979798,0.202020202020202,0.060000000000000005,0.12,1.200049384424074,2563.4226403802063,0.03869934529941245,0.03885166023573372,0.17929795524758516,0.003674027492520662,0.0012749518170230218,0.0008480875354972131,0.0008385171401942295,0.2542480172879488,0.723269025839191,0.06432786508428892,0.06450853146737252,0.13528228419908347,0.325482783378056,0.024266907671697556,0.02432460054972951,0.03571963704127917,0.022571086255558488,0.00521782064878183,0.005341036364142283,0.04137192665651981,0.0317784226099424,0.00633479081565897,0.0063714590498583044
dog_bark,dog,kg_539_dog_barking_93_dog_1_aug_1.wav,2.0,16000,0.03317536646031191,0.06661484341953956,0.0020209413191380984,0.31181284179284446,0.00010306744450459515,2.007961042396674,0.797979797979798,0.202020202020202,0.28,0.12,0.3764076883340474,1510.5839804741802,0.1371185239671985,0.13710915079868013,1.9377733575123144,0.003743441815224079,0.0011613299277954843,0.00048321051341675283,0.000489756530878139,3.610251303320522,8.98998201883389,0.8537445614149093,0.8537541392467871,1.062529264938871,2.5997934161905336,0.2574525090760758,0.25741958696817796,0.2050829951002422,0.5214368961301014,0.038222288295882784,0.03821951177560163,0.0665181445900829,0.14196569634950473,0.012687850530461444,0.012681696238629128
dog_bark,dog,kg_dog_barking_103_dog_0_aug_1.wav,2.0,16000,0.04377134911060696,0.07710422235257786,0.0056763382229229305,0.29694615316125317,1e-10,1.761522637964418,0.6868686868686869,0.31313131313131315,0.41,0.2,0.2583556728900746,1087.6384795872425,0.16017553111503469,0.16052587146561403,2.8147492573599675,0.002810744971573493,0.002823391201862747,0.0009839918277234243,0.0010061698870550406,1.475037179563343,4.052901498577033,0.501633434198724,0.5019251250672109,0.9337847140414873,2.6268711847651365,0.22323175357085628,0.22358683874488028,0.2872469158077074,0.7173594507383406,0.04490943853854167,0.04527803996713768,0.05089276627743928,0.08506101156448737,0.006252122670686094,0.006369256142648035
dog_bark,dog,27216-3-0-18_dog_1_clean.wav,2.0,16000,0.010124937121121209,0.015853013280446818,0.0037421530313334096,0.06749870161047507,0.00047218083808242155,1.565739430359178,0.797979797979798,0.202020202020202,0.33,0.27,0.12218303627850254,1029.9898883291646,0.03574261557539636,0.0356275883071312,0.09469424898925041,0.003668415806712888,0.00038732369858372756,0.00016763133701606816,0.0001667572838050015,0.3297967873981502,0.6309685291222632,0.06826727972803483,0.065923643954693,0.07759053511350525,0.14466239868394684,0.014384343717070439,0.014363825986877058,0.07206209939427866,0.18802338222094206,0.0118331701695464,0.011833596561579672,0.007938529817940484,0.015801118236234556,0.0010868798027747386,0.0010897169605781432
dog_bark,dog,51024-3-0-23_dog_0_clean.wav,2.0,16000,0.019501717050544973,0.013815017996668576,0.013709364150786,0.06825577438173568,0.005430022377726609,0.7084000839958099,0.797979797979798,0.202020202020202,0.0,0.0,0.54627936287015,1831.5102097243405,0.07551418361747259,0.07562313256963828,0.1519898040810992,0.05487651214070082,0.06656280148711438,0.019140464018150238,0.019132972273784528,1.749909878343395,2.353338610177193,0.35027382347663466,0.35941565071237325,0.16061115874115753,0.10648808902697687,0.029209322578190658,0.029178620210154105,0.38496524774928337,0.27655984156236485,0.06140748777966028,0.06103923397403511,0.1036579555649898,0.03523716968770346,0.010917502842497455,0.011156858273879713
